lon,lat,year,temperature
-131,63,1990,0.16333333
-131,63,2020,0.916666646
-131,63,2021,0.747499983
-131,65,1990,0.075833332
-131,65,2020,0.980833311
-131,65,2021,0.884166647
-131,67,1990,0.030833333
-131,67,2020,1.088333309
-131,67,2021,1.069999976
-131,69,1990,0.032499999
-131,69,2020,1.237499972
-131,69,2021,1.298333304
-131,71,1990,0.069166665
-131,71,2020,1.412499968
-131,71,2021,1.523333299
-131,73,1990,0.13833333
-131,73,2020,1.603333297
-131,73,2021,1.747499961
-131,75,1990,0.204166662
-131,75,2020,1.820833293
-131,75,2021,1.987499956
-131,77,1990,0.234166661
-131,77,2020,1.934999957
-131,77,2021,2.231666617
-131,79,1990,0.30666666
-131,79,2020,2.239166617
-131,79,2021,2.84833327
-131,81,1990,0.363333325
-131,81,2020,2.425833279
-131,81,2021,3.115833264
-131,83,1990,0.91499998
-131,83,2020,3.796666582
-131,83,2021,3.72583325
-131,85,1990,0.91499998
-131,85,2020,3.796666582
-131,85,2021,3.72583325
-131,87,1990,0.91499998
-131,87,2020,3.796666582
-131,87,2021,3.72583325
-131,89,1990,0.91499998
-131,89,2020,3.796666582
-131,89,2021,3.72583325
-129,-89,1990,-0.207499995
-129,-89,2020,0.482499989
-129,-89,2021,-1.06083331
-129,-87,1990,-0.207499995
-129,-87,2020,0.482499989
-129,-87,2021,-1.06083331
-129,-85,1990,-0.207499995
-129,-85,2020,0.482499989
-129,-85,2021,-1.06083331
-129,-83,1990,-0.207499995
-129,-83,2020,0.482499989
-129,-83,2021,-1.06083331
-129,-81,1990,-0.378333325
-129,-81,2020,1.074999976
-129,-81,2021,-0.139999997
-129,-79,1990,-0.460833323
-129,-79,2020,1.153333308
-129,-79,2021,0.015833333
-129,-77,1990,-3.259999927
-129,-77,2020,1.280833305
-129,-77,2021,0.298333327
-129,-75,1990,-3.259999927
-129,-75,2020,1.279999971
-129,-75,2021,0.246666661
-129,-73,1990,-3.259999927
-129,-73,2020,1.296666638
-129,-73,2021,0.164166663
-129,-71,1990,-0.644999986
-129,-71,2020,1.298333304
-129,-71,2021,0.152499997
-129,-69,1990,-0.034166666
-129,-69,2020,NA
-129,-69,2021,NA
-129,-67,1990,0.009166666
-129,-67,2020,0.289999994
-129,-67,2021,-0.579999987
-129,-65,1990,0.211666662
-129,-65,2020,0.376249992
-129,-65,2021,-0.473749989
-129,-63,1990,0.501666655
-129,-63,2020,0.408749991
-129,-63,2021,-0.489999989
-129,-61,1990,0.59833332
-129,-61,2020,0.29416666
-129,-61,2021,-0.519999988
-129,-59,1990,0.596666653
-129,-59,2020,0.213333329
-129,-59,2021,-0.524999988
-129,-57,1990,0.584999987
-129,-57,2020,0.151666663
-129,-57,2021,-0.505833322
-129,-55,1990,0.587499987
-129,-55,2020,0.137499997
-129,-55,2021,-0.45749999
-129,-53,1990,0.564166654
-129,-53,2020,0.16833333
-129,-53,2021,-0.369999992
-129,-51,1990,0.515833322
-129,-51,2020,0.217499995
-129,-51,2021,-0.273333327
-129,-49,1990,0.456666656
-129,-49,2020,0.274166661
-129,-49,2021,-0.184999996
-129,-47,1990,0.405833324
-129,-47,2020,0.362499992
-129,-47,2021,-0.067499998
-129,-45,1990,0.370833325
-129,-45,2020,0.504999989
-129,-45,2021,0.15833333
-129,-43,1990,0.360833325
-129,-43,2020,0.628333319
-129,-43,2021,0.364166659
-129,-41,1990,0.398333324
-129,-41,2020,0.745833317
-129,-41,2021,0.670833318
-129,-39,1990,0.465833323
-129,-39,2020,0.762499983
-129,-39,2021,0.946666646
-129,-37,1990,0.488333322
-129,-37,2020,0.725833317
-129,-37,2021,1.189999973
-129,-35,1990,0.480833323
-129,-35,2020,0.684166651
-129,-35,2021,1.388333302
-129,-33,1990,0.476666656
-129,-33,2020,0.664999985
-129,-33,2021,1.489999967
-129,-31,1990,0.466666656
-129,-31,2020,0.661666652
-129,-31,2021,1.469166634
-129,-29,1990,0.445833323
-129,-29,2020,0.660833319
-129,-29,2021,1.340833303
-129,-27,1990,0.419999991
-129,-27,2020,0.629999986
-129,-27,2021,1.109999975
-129,-25,1990,0.363333325
-129,-25,2020,0.472499989
-129,-25,2021,0.777499983
-129,-23,1990,0.419999991
-129,-23,2020,0.44249999
-129,-23,2021,0.439166657
-129,-21,1990,0.43749999
-129,-21,2020,0.404999991
-129,-21,2021,0.208333329
-129,-19,1990,0.43749999
-129,-19,2020,0.370833325
-129,-19,2021,0.02
-129,-17,1990,0.425833324
-129,-17,2020,0.364999992
-129,-17,2021,-0.067499998
-129,-15,1990,0.418333324
-129,-15,2020,0.379999992
-129,-15,2021,-0.082499998
-129,-13,1990,0.417499991
-129,-13,2020,0.378333325
-129,-13,2021,-0.091666665
-129,-11,1990,0.43999999
-129,-11,2020,0.344166659
-129,-11,2021,-0.110833331
-129,-9,1990,0.464166656
-129,-9,2020,0.29666666
-129,-9,2021,-0.119166664
-129,-7,1990,0.484999989
-129,-7,2020,0.209999995
-129,-7,2021,-0.144999997
-129,-5,1990,0.504999989
-129,-5,2020,0.073333332
-129,-5,2021,-0.204166662
-129,-3,1990,0.539166655
-129,-3,2020,-0.090833331
-129,-3,2021,-0.30166666
-129,-1,1990,0.574166654
-129,-1,2020,-0.209999995
-129,-1,2021,-0.396666658
-129,1,1990,0.543333321
-129,1,2020,-0.213333329
-129,1,2021,-0.414166657
-129,3,1990,0.469999989
-129,3,2020,-0.098333331
-129,3,2021,-0.337499992
-129,5,1990,0.435833324
-129,5,2020,0.061666665
-129,5,2021,-0.225833328
-129,7,1990,0.474166656
-129,7,2020,0.254999994
-129,7,2021,-0.083333331
-129,9,1990,0.519999988
-129,9,2020,0.426666657
-129,9,2021,0.040833332
-129,11,1990,0.519999988
-129,11,2020,0.548333321
-129,11,2021,0.119166664
-129,13,1990,0.482499989
-129,13,2020,0.639166652
-129,13,2021,0.154166663
-129,15,1990,0.469166656
-129,15,2020,0.709999984
-129,15,2021,0.147499997
-129,17,1990,0.508333322
-129,17,2020,0.753333316
-129,17,2021,0.124166664
-129,19,1990,0.61833332
-129,19,2020,0.786666649
-129,19,2021,0.109166664
-129,21,1990,0.711666651
-129,21,2020,0.809999982
-129,21,2021,0.104999998
-129,23,1990,0.754999983
-129,23,2020,0.813333315
-129,23,2021,0.101666664
-129,25,1990,0.719166651
-129,25,2020,0.75166665
-129,25,2021,0.077499998
-129,27,1990,0.645833319
-129,27,2020,0.665833318
-129,27,2021,0.051666666
-129,29,1990,0.554999988
-129,29,2020,0.587499987
-129,29,2021,0.059999999
-129,31,1990,0.45249999
-129,31,2020,0.545833321
-129,31,2021,0.112499997
-129,33,1990,0.354166659
-129,33,2020,0.539999988
-129,33,2021,0.204999995
-129,35,1990,0.295833327
-129,35,2020,0.574166654
-129,35,2021,0.30666666
-129,37,1990,0.294999993
-129,37,2020,0.639999986
-129,37,2021,0.394166658
-129,39,1990,0.327499993
-129,39,2020,0.720833317
-129,39,2021,0.450833323
-129,41,1990,0.374166658
-129,41,2020,0.808333315
-129,41,2021,0.484166656
-129,43,1990,0.419166657
-129,43,2020,0.904166646
-129,43,2021,0.511666655
-129,45,1990,0.404166658
-129,45,2020,0.858333314
-129,45,2021,0.470833323
-129,47,1990,0.407499991
-129,47,2020,0.792499982
-129,47,2021,0.433333324
-129,49,1990,0.43249999
-129,49,2020,0.829166648
-129,49,2021,0.59333332
-129,51,1990,0.522499988
-129,51,2020,1.114166642
-129,51,2021,1.121666642
-129,53,1990,0.544999988
-129,53,2020,1.089166642
-129,53,2021,1.05083331
-129,55,1990,0.550833321
-129,55,2020,1.05833331
-129,55,2021,0.967499978
-129,57,1990,0.530833321
-129,57,2020,1.005833311
-129,57,2021,0.88499998
-129,59,1990,0.463333323
-129,59,2020,0.948333312
-129,59,2021,0.820833315
-129,61,1990,0.345833326
-129,61,2020,0.915833313
-129,61,2021,0.787499982
-129,63,1990,0.206666662
-129,63,2020,0.924166646
-129,63,2021,0.831666648
-129,65,1990,0.079999998
-129,65,2020,0.982499978
-129,65,2021,0.895833313
-129,67,1990,0.030833333
-129,67,2020,1.088333309
-129,67,2021,1.069999976
-129,69,1990,0.032499999
-129,69,2020,1.237499972
-129,69,2021,1.298333304
-129,71,1990,0.069166665
-129,71,2020,1.412499968
-129,71,2021,1.523333299
-129,73,1990,0.13833333
-129,73,2020,1.603333297
-129,73,2021,1.747499961
-129,75,1990,0.204166662
-129,75,2020,1.820833293
-129,75,2021,1.987499956
-129,77,1990,0.234166661
-129,77,2020,1.934999957
-129,77,2021,2.231666617
-129,79,1990,0.30666666
-129,79,2020,2.239166617
-129,79,2021,2.84833327
-129,81,1990,0.363333325
-129,81,2020,2.425833279
-129,81,2021,3.115833264
-129,83,1990,0.91499998
-129,83,2020,3.796666582
-129,83,2021,3.72583325
-129,85,1990,0.91499998
-129,85,2020,3.796666582
-129,85,2021,3.72583325
-129,87,1990,0.91499998
-129,87,2020,3.796666582
-129,87,2021,3.72583325
-129,89,1990,0.91499998
-129,89,2020,3.796666582
-129,89,2021,3.72583325
-127,-89,1990,-0.207499995
-127,-89,2020,0.482499989
-127,-89,2021,-1.06083331
-127,-87,1990,-0.207499995
-127,-87,2020,0.482499989
-127,-87,2021,-1.06083331
-127,-85,1990,-0.207499995
-127,-85,2020,0.482499989
-127,-85,2021,-1.06083331
-127,-83,1990,-0.207499995
-127,-83,2020,0.482499989
-127,-83,2021,-1.06083331
-127,-81,1990,-0.378333325
-127,-81,2020,1.074999976
-127,-81,2021,-0.139999997
-127,-79,1990,-0.460833323
-127,-79,2020,1.153333308
-127,-79,2021,0.015833333
-127,-77,1990,-3.259999927
-127,-77,2020,1.280833305
-127,-77,2021,0.298333327
-127,-75,1990,-3.259999927
-127,-75,2020,1.279999971
-127,-75,2021,0.246666661
-127,-73,1990,-3.259999927
-127,-73,2020,1.296666638
-127,-73,2021,0.164166663
-127,-71,1990,-0.644999986
-127,-71,2020,1.298333304
-127,-71,2021,0.152499997
-127,-69,1990,-0.034166666
-127,-69,2020,NA
-127,-69,2021,NA
-127,-67,1990,0.009166666
-127,-67,2020,0.289999994
-127,-67,2021,-0.579999987
-127,-65,1990,0.211666662
-127,-65,2020,0.376249992
-127,-65,2021,-0.473749989
-127,-63,1990,0.501666655
-127,-63,2020,0.408749991
-127,-63,2021,-0.489999989
-127,-61,1990,0.59833332
-127,-61,2020,0.29416666
-127,-61,2021,-0.519999988
-127,-59,1990,0.596666653
-127,-59,2020,0.213333329
-127,-59,2021,-0.524999988
-127,-57,1990,0.584999987
-127,-57,2020,0.151666663
-127,-57,2021,-0.505833322
-127,-55,1990,0.587499987
-127,-55,2020,0.137499997
-127,-55,2021,-0.45749999
-127,-53,1990,0.564166654
-127,-53,2020,0.16833333
-127,-53,2021,-0.369999992
-127,-51,1990,0.515833322
-127,-51,2020,0.217499995
-127,-51,2021,-0.273333327
-127,-49,1990,0.456666656
-127,-49,2020,0.274166661
-127,-49,2021,-0.184999996
-127,-47,1990,0.405833324
-127,-47,2020,0.362499992
-127,-47,2021,-0.067499998
-127,-45,1990,0.373333325
-127,-45,2020,0.479999989
-127,-45,2021,0.13583333
-127,-43,1990,0.369999992
-127,-43,2020,0.534166655
-127,-43,2021,0.27916666
-127,-41,1990,0.397499991
-127,-41,2020,0.638333319
-127,-41,2021,0.581666654
-127,-39,1990,0.44749999
-127,-39,2020,0.644166652
-127,-39,2021,0.852499981
-127,-37,1990,0.472499989
-127,-37,2020,0.599166653
-127,-37,2021,1.095833309
-127,-35,1990,0.476666656
-127,-35,2020,0.551666654
-127,-35,2021,1.283333305
-127,-33,1990,0.476666656
-127,-33,2020,0.544999988
-127,-33,2021,1.374166636
-127,-31,1990,0.469166656
-127,-31,2020,0.558333321
-127,-31,2021,1.346666637
-127,-29,1990,0.44999999
-127,-29,2020,0.579166654
-127,-29,2021,1.213333306
-127,-27,1990,0.43249999
-127,-27,2020,0.559166654
-127,-27,2021,0.982499978
-127,-25,1990,0.42999999
-127,-25,2020,0.485833322
-127,-25,2021,0.674166652
-127,-23,1990,0.459166656
-127,-23,2020,0.380833325
-127,-23,2021,0.315833326
-127,-21,1990,0.46749999
-127,-21,2020,0.335833326
-127,-21,2021,0.103333331
-127,-19,1990,0.460833323
-127,-19,2020,0.314999993
-127,-19,2021,-0.053333332
-127,-17,1990,0.451666657
-127,-17,2020,0.324166659
-127,-17,2021,-0.106666664
-127,-15,1990,0.456666656
-127,-15,2020,0.350833325
-127,-15,2021,-0.100833331
-127,-13,1990,0.455833323
-127,-13,2020,0.349166659
-127,-13,2021,-0.093333331
-127,-11,1990,0.470833323
-127,-11,2020,0.313333326
-127,-11,2021,-0.102499998
-127,-9,1990,0.487499989
-127,-9,2020,0.266666661
-127,-9,2021,-0.114999997
-127,-7,1990,0.494999989
-127,-7,2020,0.178333329
-127,-7,2021,-0.13833333
-127,-5,1990,0.510833322
-127,-5,2020,0.049166666
-127,-5,2021,-0.197499996
-127,-3,1990,0.549166654
-127,-3,2020,-0.098333331
-127,-3,2021,-0.28666666
-127,-1,1990,0.587499987
-127,-1,2020,-0.200833329
-127,-1,2021,-0.364166659
-127,1,1990,0.544999988
-127,1,2020,-0.187499996
-127,1,2021,-0.369999992
-127,3,1990,0.46249999
-127,3,2020,-0.074166665
-127,3,2021,-0.29166666
-127,5,1990,0.402499991
-127,5,2020,0.074999998
-127,5,2021,-0.194999996
-127,7,1990,0.428333324
-127,7,2020,0.254999994
-127,7,2021,-0.061666665
-127,9,1990,0.479999989
-127,9,2020,0.434166657
-127,9,2021,0.064999999
-127,11,1990,0.495833322
-127,11,2020,0.574999987
-127,11,2021,0.15583333
-127,13,1990,0.468333323
-127,13,2020,0.691666651
-127,13,2021,0.211666662
-127,15,1990,0.470833323
-127,15,2020,0.784166649
-127,15,2021,0.224999995
-127,17,1990,0.518333322
-127,17,2020,0.826666648
-127,17,2021,0.196666662
-127,19,1990,0.634166652
-127,19,2020,0.855833314
-127,19,2021,0.183333329
-127,21,1990,0.752499983
-127,21,2020,0.866666647
-127,21,2021,0.174999996
-127,23,1990,0.829166648
-127,23,2020,0.860833314
-127,23,2021,0.16333333
-127,25,1990,0.808333315
-127,25,2020,0.796666649
-127,25,2021,0.118333331
-127,27,1990,0.744999983
-127,27,2020,0.718333317
-127,27,2021,0.078333332
-127,29,1990,0.654999985
-127,29,2020,0.644166652
-127,29,2021,0.069999998
-127,31,1990,0.544999988
-127,31,2020,0.59083332
-127,31,2021,0.098333331
-127,33,1990,0.424166657
-127,33,2020,0.556666654
-127,33,2021,0.14833333
-127,35,1990,0.329999993
-127,35,2020,0.548333321
-127,35,2021,0.204999995
-127,37,1990,0.284999994
-127,37,2020,0.564166654
-127,37,2021,0.247499994
-127,39,1990,0.264166661
-127,39,2020,0.587499987
-127,39,2021,0.270833327
-127,41,1990,0.264999994
-127,41,2020,0.629166653
-127,41,2021,0.28916666
-127,43,1990,0.294999993
-127,43,2020,0.687499985
-127,43,2021,0.334999993
-127,45,1990,0.364999992
-127,45,2020,0.794166649
-127,45,2021,0.420833324
-127,47,1990,0.407499991
-127,47,2020,0.792499982
-127,47,2021,0.433333324
-127,49,1990,0.43249999
-127,49,2020,0.829166648
-127,49,2021,0.59333332
-127,51,1990,0.522499988
-127,51,2020,1.114166642
-127,51,2021,1.121666642
-127,53,1990,0.544999988
-127,53,2020,1.089166642
-127,53,2021,1.05083331
-127,55,1990,0.550833321
-127,55,2020,1.05833331
-127,55,2021,0.967499978
-127,57,1990,0.530833321
-127,57,2020,1.005833311
-127,57,2021,0.88499998
-127,59,1990,0.463333323
-127,59,2020,0.948333312
-127,59,2021,0.820833315
-127,61,1990,0.345833326
-127,61,2020,0.915833313
-127,61,2021,0.787499982
-127,63,1990,0.206666662
-127,63,2020,0.924166646
-127,63,2021,0.831666648
-127,65,1990,0.079999998
-127,65,2020,0.982499978
-127,65,2021,0.895833313
-127,67,1990,0.030833333
-127,67,2020,1.088333309
-127,67,2021,1.069999976
-127,69,1990,0.032499999
-127,69,2020,1.237499972
-127,69,2021,1.298333304
-127,71,1990,0.069166665
-127,71,2020,1.412499968
-127,71,2021,1.523333299
-127,73,1990,0.13833333
-127,73,2020,1.603333297
-127,73,2021,1.747499961
-127,75,1990,0.204166662
-127,75,2020,1.820833293
-127,75,2021,1.987499956
-127,77,1990,0.234166661
-127,77,2020,1.934999957
-127,77,2021,2.231666617
-127,79,1990,0.30666666
-127,79,2020,2.239166617
-127,79,2021,2.84833327
-127,81,1990,0.363333325
-127,81,2020,2.425833279
-127,81,2021,3.115833264
-127,83,1990,0.91499998
-127,83,2020,3.796666582
-127,83,2021,3.72583325
-127,85,1990,0.91499998
-127,85,2020,3.796666582
-127,85,2021,3.72583325
-127,87,1990,0.91499998
-127,87,2020,3.796666582
-127,87,2021,3.72583325
-127,89,1990,0.91499998
-127,89,2020,3.796666582
-127,89,2021,3.72583325
-125,-89,1990,-0.207499995
-125,-89,2020,0.482499989
-125,-89,2021,-1.06083331
-125,-87,1990,-0.207499995
-125,-87,2020,0.482499989
-125,-87,2021,-1.06083331
-125,-85,1990,-0.207499995
-125,-85,2020,0.482499989
-125,-85,2021,-1.06083331
-125,-83,1990,-0.207499995
-125,-83,2020,0.482499989
-125,-83,2021,-1.06083331
-125,-81,1990,-0.405833324
-125,-81,2020,1.101666642
-125,-81,2021,-0.055833332
-125,-79,1990,-0.471666656
-125,-79,2020,1.175833307
-125,-79,2021,0.081666665
-125,-77,1990,-3.259999927
-125,-77,2020,1.282499971
-125,-77,2021,0.302499993
-125,-75,1990,-3.259999927
-125,-75,2020,1.284166638
-125,-75,2021,0.259999994
-125,-73,1990,-3.259999927
-125,-73,2020,1.296666638
-125,-73,2021,0.16583333
-125,-71,1990,-3.259999927
-125,-71,2020,1.298333304
-125,-71,2021,0.152499997
-125,-69,1990,-0.519999988
-125,-69,2020,1.298333304
-125,-69,2021,0.152499997
-125,-67,1990,0.070833332
-125,-67,2020,0.533333321
-125,-67,2021,-0.529999988
-125,-65,1990,0.329999993
-125,-65,2020,0.397777769
-125,-65,2021,-0.495555544
-125,-63,1990,0.563333321
-125,-63,2020,0.375555547
-125,-63,2021,-0.544444432
-125,-61,1990,0.632499986
-125,-61,2020,0.310833326
-125,-61,2021,-0.526666655
-125,-59,1990,0.636666652
-125,-59,2020,0.239999995
-125,-59,2021,-0.517499988
-125,-57,1990,0.606666653
-125,-57,2020,0.175833329
-125,-57,2021,-0.503333322
-125,-55,1990,0.59083332
-125,-55,2020,0.151666663
-125,-55,2021,-0.460833323
-125,-53,1990,0.557499988
-125,-53,2020,0.15583333
-125,-53,2021,-0.404999991
-125,-51,1990,0.504999989
-125,-51,2020,0.16583333
-125,-51,2021,-0.346666659
-125,-49,1990,0.434166657
-125,-49,2020,0.190833329
-125,-49,2021,-0.275833327
-125,-47,1990,0.395833324
-125,-47,2020,0.247499994
-125,-47,2021,-0.174999996
-125,-45,1990,0.389999991
-125,-45,2020,0.329999993
-125,-45,2021,0.003333333
-125,-43,1990,0.382499991
-125,-43,2020,0.396666658
-125,-43,2021,0.167499996
-125,-41,1990,0.411666657
-125,-41,2020,0.473333323
-125,-41,2021,0.479166656
-125,-39,1990,0.42749999
-125,-39,2020,0.45749999
-125,-39,2021,0.73916665
-125,-37,1990,0.44249999
-125,-37,2020,0.395833324
-125,-37,2021,0.935833312
-125,-35,1990,0.455833323
-125,-35,2020,0.359999992
-125,-35,2021,1.083333309
-125,-33,1990,0.45249999
-125,-33,2020,0.376666658
-125,-33,2021,1.149999974
-125,-31,1990,0.448333323
-125,-31,2020,0.419166657
-125,-31,2021,1.122499975
-125,-29,1990,0.451666657
-125,-29,2020,0.463333323
-125,-29,2021,1.002499978
-125,-27,1990,0.450833323
-125,-27,2020,0.45249999
-125,-27,2021,0.785833316
-125,-25,1990,0.45249999
-125,-25,2020,0.378333325
-125,-25,2021,0.497499989
-125,-23,1990,0.485833322
-125,-23,2020,0.295833327
-125,-23,2021,0.188333329
-125,-21,1990,0.494999989
-125,-21,2020,0.270833327
-125,-21,2021,0.015833333
-125,-19,1990,0.489999989
-125,-19,2020,0.266666661
-125,-19,2021,-0.098333331
-125,-17,1990,0.479999989
-125,-17,2020,0.292499993
-125,-17,2021,-0.119999997
-125,-15,1990,0.504166655
-125,-15,2020,0.334166659
-125,-15,2021,-0.094166665
-125,-13,1990,0.498333322
-125,-13,2020,0.329166659
-125,-13,2021,-0.081666665
-125,-11,1990,0.496666656
-125,-11,2020,0.290833327
-125,-11,2021,-0.092499998
-125,-9,1990,0.498333322
-125,-9,2020,0.241666661
-125,-9,2021,-0.104999998
-125,-7,1990,0.494166656
-125,-7,2020,0.151666663
-125,-7,2021,-0.136666664
-125,-5,1990,0.502499989
-125,-5,2020,0.024999999
-125,-5,2021,-0.194999996
-125,-3,1990,0.548333321
-125,-3,2020,-0.111666664
-125,-3,2021,-0.275833327
-125,-1,1990,0.59333332
-125,-1,2020,-0.201666662
-125,-1,2021,-0.335833326
-125,1,1990,0.548333321
-125,1,2020,-0.166666663
-125,1,2021,-0.321666659
-125,3,1990,0.458333323
-125,3,2020,-0.039166666
-125,3,2021,-0.237499995
-125,5,1990,0.373333325
-125,5,2020,0.103333331
-125,5,2021,-0.149166663
-125,7,1990,0.384999991
-125,7,2020,0.28416666
-125,7,2021,-0.024999999
-125,9,1990,0.43999999
-125,9,2020,0.469999989
-125,9,2021,0.104166664
-125,11,1990,0.46749999
-125,11,2020,0.624999986
-125,11,2021,0.205833329
-125,13,1990,0.46249999
-125,13,2020,0.765833316
-125,13,2021,0.293333327
-125,15,1990,0.496666656
-125,15,2020,0.87499998
-125,15,2021,0.333333326
-125,17,1990,0.558333321
-125,17,2020,0.919166646
-125,17,2021,0.314999993
-125,19,1990,0.668333318
-125,19,2020,0.944166646
-125,19,2021,0.297499993
-125,21,1990,0.804166649
-125,21,2020,0.950833312
-125,21,2021,0.280833327
-125,23,1990,0.913333313
-125,23,2020,0.940833312
-125,23,2021,0.264166661
-125,25,1990,0.927499979
-125,25,2020,0.88999998
-125,25,2021,0.209166662
-125,27,1990,0.87249998
-125,27,2020,0.813333315
-125,27,2021,0.141666664
-125,29,1990,0.774166649
-125,29,2020,0.737499984
-125,29,2021,0.105833331
-125,31,1990,0.641666652
-125,31,2020,0.665833318
-125,31,2021,0.093333331
-125,33,1990,0.488333322
-125,33,2020,0.584999987
-125,33,2021,0.078333332
-125,35,1990,0.341666659
-125,35,2020,0.504166655
-125,35,2021,0.055833332
-125,37,1990,0.255833328
-125,37,2020,0.658333319
-125,37,2021,0.328333326
-125,39,1990,0.31166666
-125,39,2020,1.476666634
-125,39,2021,1.449999968
-125,41,1990,0.334166659
-125,41,2020,1.379166636
-125,41,2021,1.414999968
-125,43,1990,0.364166659
-125,43,2020,1.290833304
-125,43,2021,1.378333303
-125,45,1990,0.394166658
-125,45,2020,1.247499972
-125,45,2021,1.361666636
-125,47,1990,0.446666657
-125,47,2020,1.18916664
-125,47,2021,1.325833304
-125,49,1990,0.488333322
-125,49,2020,1.150833308
-125,49,2021,1.287499971
-125,51,1990,0.525833322
-125,51,2020,1.129999975
-125,51,2021,1.247499972
-125,53,1990,0.554999988
-125,53,2020,1.112499975
-125,53,2021,1.198333307
-125,55,1990,0.564999987
-125,55,2020,1.081666642
-125,55,2021,1.131666641
-125,57,1990,0.549999988
-125,57,2020,1.02833331
-125,57,2021,1.057499976
-125,59,1990,0.500833322
-125,59,2020,0.966666645
-125,59,2021,0.991666645
-125,61,1990,0.397499991
-125,61,2020,0.924166646
-125,61,2021,0.940833312
-125,63,1990,0.235833328
-125,63,2020,0.945833312
-125,63,2021,0.964166645
-125,65,1990,0.070833332
-125,65,2020,1.04833331
-125,65,2021,1.175833307
-125,67,1990,-0.000833333
-125,67,2020,1.213333306
-125,67,2021,1.406666635
-125,69,1990,0.0125
-125,69,2020,1.418333302
-125,69,2021,1.649999963
-125,71,1990,0.052499999
-125,71,2020,1.614999964
-125,71,2021,1.875833291
-125,73,1990,0.113333331
-125,73,2020,1.778333294
-125,73,2021,2.057499954
-125,75,1990,0.132499997
-125,75,2020,1.889999958
-125,75,2021,2.239166617
-125,77,1990,0.125833331
-125,77,2020,2.07166662
-125,77,2021,2.570833276
-125,79,1990,0.226666662
-125,79,2020,2.294166615
-125,79,2021,3.054999932
-125,81,1990,0.29666666
-125,81,2020,2.449166612
-125,81,2021,3.264999927
-125,83,1990,0.91499998
-125,83,2020,3.796666582
-125,83,2021,3.72583325
-125,85,1990,0.91499998
-125,85,2020,3.796666582
-125,85,2021,3.72583325
-125,87,1990,0.91499998
-125,87,2020,3.796666582
-125,87,2021,3.72583325
-125,89,1990,0.91499998
-125,89,2020,3.796666582
-125,89,2021,3.72583325
-123,-89,1990,-0.207499995
-123,-89,2020,0.482499989
-123,-89,2021,-1.06083331
-123,-87,1990,-0.207499995
-123,-87,2020,0.482499989
-123,-87,2021,-1.06083331
-123,-85,1990,-0.207499995
-123,-85,2020,0.482499989
-123,-85,2021,-1.06083331
-123,-83,1990,-0.207499995
-123,-83,2020,0.482499989
-123,-83,2021,-1.06083331
-123,-81,1990,-0.405833324
-123,-81,2020,1.101666642
-123,-81,2021,-0.055833332
-123,-79,1990,-0.471666656
-123,-79,2020,1.175833307
-123,-79,2021,0.081666665
-123,-77,1990,-3.259999927
-123,-77,2020,1.282499971
-123,-77,2021,0.302499993
-123,-75,1990,-3.259999927
-123,-75,2020,1.284166638
-123,-75,2021,0.259999994
-123,-73,1990,-3.259999927
-123,-73,2020,1.296666638
-123,-73,2021,0.16583333
-123,-71,1990,-3.259999927
-123,-71,2020,1.298333304
-123,-71,2021,0.152499997
-123,-69,1990,-0.519999988
-123,-69,2020,1.298333304
-123,-69,2021,0.152499997
-123,-67,1990,0.070833332
-123,-67,2020,0.533333321
-123,-67,2021,-0.529999988
-123,-65,1990,0.329999993
-123,-65,2020,0.397777769
-123,-65,2021,-0.495555544
-123,-63,1990,0.563333321
-123,-63,2020,0.375555547
-123,-63,2021,-0.544444432
-123,-61,1990,0.632499986
-123,-61,2020,0.310833326
-123,-61,2021,-0.526666655
-123,-59,1990,0.636666652
-123,-59,2020,0.239999995
-123,-59,2021,-0.517499988
-123,-57,1990,0.606666653
-123,-57,2020,0.175833329
-123,-57,2021,-0.503333322
-123,-55,1990,0.59083332
-123,-55,2020,0.151666663
-123,-55,2021,-0.460833323
-123,-53,1990,0.557499988
-123,-53,2020,0.15583333
-123,-53,2021,-0.404999991
-123,-51,1990,0.504999989
-123,-51,2020,0.16583333
-123,-51,2021,-0.346666659
-123,-49,1990,0.434166657
-123,-49,2020,0.190833329
-123,-49,2021,-0.275833327
-123,-47,1990,0.395833324
-123,-47,2020,0.247499994
-123,-47,2021,-0.174999996
-123,-45,1990,0.392499991
-123,-45,2020,0.310833326
-123,-45,2021,0
-123,-43,1990,0.386666658
-123,-43,2020,0.334166659
-123,-43,2021,0.149999997
-123,-41,1990,0.404166658
-123,-41,2020,0.377499992
-123,-41,2021,0.438333324
-123,-39,1990,0.421666657
-123,-39,2020,0.344999992
-123,-39,2021,0.669166652
-123,-37,1990,0.430833324
-123,-37,2020,0.283333327
-123,-37,2021,0.846666648
-123,-35,1990,0.43999999
-123,-35,2020,0.266666661
-123,-35,2021,0.982499978
-123,-33,1990,0.44749999
-123,-33,2020,0.30666666
-123,-33,2021,1.049999977
-123,-31,1990,0.45499999
-123,-31,2020,0.366666658
-123,-31,2021,1.027499977
-123,-29,1990,0.46499999
-123,-29,2020,0.418333324
-123,-29,2021,0.915833313
-123,-27,1990,0.466666656
-123,-27,2020,0.405833324
-123,-27,2021,0.706666651
-123,-25,1990,0.465833323
-123,-25,2020,0.334166659
-123,-25,2021,0.429166657
-123,-23,1990,0.487499989
